trace_id	source_kind	source_id	source_path	source_anchor	source_sha256	source_summary	p2_decision	p3_catalog_class	p3_evidence_refs	p3_plan_target	open_boundary	trace_status
P3T-FLT-FLT-S01	FLT	FLT-S01	project-governance/current/p2/06-filter-section-watch-contract.md	line:104	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Section index	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S02	FLT	FLT-S02	project-governance/current/p2/06-filter-section-watch-contract.md	line:105	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Section number	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S03	FLT	FLT-S03	project-governance/current/p2/06-filter-section-watch-contract.md	line:106	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Open status	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-FILTER-QUERY|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FLT-FLT-S04a	FLT	FLT-S04a	project-governance/current/p2/06-filter-section-watch-contract.md	line:107	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Delivery modality	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S04b	FLT	FLT-S04b	project-governance/current/p2/06-filter-section-watch-contract.md	line:108	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Delivery synchronicity	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S05	FLT	FLT-S05	project-governance/current/p2/06-filter-section-watch-contract.md	line:109	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Instructor	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S06	FLT	FLT-S06	project-governance/current/p2/06-filter-section-watch-contract.md	line:110	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Weekly/occurrence availability	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S07	FLT	FLT-S07	project-governance/current/p2/06-filter-section-watch-contract.md	line:111	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Meeting campus/location	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S08	FLT	FLT-S08	project-governance/current/p2/06-filter-section-watch-contract.md	line:112	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Building/room	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S09	FLT	FLT-S09	project-governance/current/p2/06-filter-section-watch-contract.md	line:113	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Exam code	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S10	FLT	FLT-S10	project-governance/current/p2/06-filter-section-watch-contract.md	line:114	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Special permission	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FLT-FLT-S11	FLT	FLT-S11	project-governance/current/p2/06-filter-section-watch-contract.md	line:115	506C794912F5D8EA5A9E1805DB6B5E6BCBC9D3FF44837C1ECB33CFD02C2D1EC6	Eligibility/major/minor/honors	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_FILTER_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-FILTER-QUERY	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F001	FILE	F001	project-governance/current/p2/01-file-universe.tsv	row:F001	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	.gitignore	INTERNAL_ONLY/REUSE_WITH_FIXES/INTERNAL_TOOLING	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F002	FILE	F002	project-governance/current/p2/01-file-universe.tsv	row:F002	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/config.ts	REQUIRED/PORT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F003	FILE	F003	project-governance/current/p2/01-file-universe.tsv	row:F003	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/container.ts	REQUIRED/PORT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F004	FILE	F004	project-governance/current/p2/01-file-universe.tsv	row:F004	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/plugins/requestLogging.ts	REQUIRED/PORT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F005	FILE	F005	project-governance/current/p2/01-file-universe.tsv	row:F005	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/queries/course_search.ts	REQUIRED/PORT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F006	FILE	F006	project-governance/current/p2/01-file-universe.tsv	row:F006	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/queries/filters.ts	REQUIRED/PORT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F007	FILE	F007	project-governance/current/p2/01-file-universe.tsv	row:F007	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/admin.ts	EXCLUDED/REMOVE/HISTORICAL_EVIDENCE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F008	FILE	F008	project-governance/current/p2/01-file-universe.tsv	row:F008	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/courses.ts	REQUIRED/PORT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F009	FILE	F009	project-governance/current/p2/01-file-universe.tsv	row:F009	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/fetch.ts	REQUIRED/PORT/LOCAL_ONLY	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F010	FILE	F010	project-governance/current/p2/01-file-universe.tsv	row:F010	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/filters.ts	REQUIRED/PORT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F011	FILE	F011	project-governance/current/p2/01-file-universe.tsv	row:F011	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/health.ts	REQUIRED/PORT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F012	FILE	F012	project-governance/current/p2/01-file-universe.tsv	row:F012	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/notifications.local.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FILE-F013	FILE	F013	project-governance/current/p2/01-file-universe.tsv	row:F013	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/sections.ts	REQUIRED/REWRITE/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F014	FILE	F014	project-governance/current/p2/01-file-universe.tsv	row:F014	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/sharedSchemas.ts	REQUIRED/PORT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F015	FILE	F015	project-governance/current/p2/01-file-universe.tsv	row:F015	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/routes/subscriptions.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FILE-F016	FILE	F016	project-governance/current/p2/01-file-universe.tsv	row:F016	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/server.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-LOCAL-IMPLEMENTATION|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FILE-F017	FILE	F017	project-governance/current/p2/01-file-universe.tsv	row:F017	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/services/fetchRunner.ts	REQUIRED/PORT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F018	FILE	F018	project-governance/current/p2/01-file-universe.tsv	row:F018	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/src/types/fastify.d.ts	INTERNAL_ONLY/REMOVE/INTERNAL_TOOLING	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F019	FILE	F019	project-governance/current/p2/01-file-universe.tsv	row:F019	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/tests/admin_mail_config.test.ts	EXCLUDED/REMOVE/HISTORICAL_EVIDENCE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F020	FILE	F020	project-governance/current/p2/01-file-universe.tsv	row:F020	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/tests/course_search.test.ts	REQUIRED/PORT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F021	FILE	F021	project-governance/current/p2/01-file-universe.tsv	row:F021	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/tests/health.test.ts	REQUIRED/PORT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F022	FILE	F022	project-governance/current/p2/01-file-universe.tsv	row:F022	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/tests/notifications.local.test.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FILE-F023	FILE	F023	project-governance/current/p2/01-file-universe.tsv	row:F023	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	api/tests/subscriptions.test.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FILE-F024	FILE	F024	project-governance/current/p2/01-file-universe.tsv	row:F024	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	configs/fetch_pipeline.example.json	MIXED_SEE_02/SPLIT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
